,Date,content,floor,id
246,2019-04-05T05:49:13.326Z,淡江還敢來嘴炮啊 連國立都沒有 可撥,27,231022941
247,2019-04-05T05:58:58.090Z,我有個讀淡江商類的也看我沒有啊哈哈哈,28,231022941
248,2019-04-05T06:45:24.357Z,b28那你有嗆回去嗎?xd,29,231022941
249,2019-04-05T07:11:22.195Z,"傻眼 彰師公育我隨便上欸 但寧可來高大法
彰師 高師也只是聽著好聽而已==",30,231022941
250,2019-04-05T07:22:16.016Z,"B28 懶得講xd
而且一說到高大每個人的反應都是:（喔喔，你們三間全部併一起了對吧）,不知道有沒有人也遇過一樣的事情",31,231022941
251,2019-04-05T07:56:37.457Z,"B31 都說：喔喔，高雄科大對吧
我：",32,231022941
252,2019-04-05T08:26:08.180Z,"親戚:讀什麼大學
    我:高雄大學
親戚:高雄哪一間
    我:？？？",33,231022941
253,2019-04-05T08:42:51.976Z,是以前的高雄工專嗎,34,231022941
254,2019-04-05T10:18:50.765Z,B9 打炮學校是哪間啊,35,231022941
255,2019-04-05T10:59:03.866Z,"要是那些私立學校真那麼強
怎不去跟頂大併校
沒有稱過自己的斤兩還嘴硬
我也沒覺得高大強到那裡去啊
但至少夠贏私立嘴砲仔",36,231022941
256,2019-04-05T12:49:46.051Z,B35 聽他講感覺是高科？,37,231022941
257,2019-04-05T13:34:51.293Z,"還是要看自己造化如何
不要妄自菲薄

痛恨那些吃碗內 看碗外的人
就像每天都在唱衰台灣很爛
卻一直用台灣健保的人
真想罵他們幹你娘老機掰

這裡雖然不是名校
也不是能保障就業高薪的地方
但他能提供你努力認真學完
出去工作不會只有22K的地方
是當這裡的學姐學長校友都是垃圾 是嗎？
很多都能夠撐起一個家庭
有房有車
甚至旅足全世界
自己要爛 不要嘴跟著爛
好好唸書 乖乖不蹺課
才是生存王道",38,231022941
258,2019-04-05T13:39:52.793Z,B35淡江吧,39,231022941
259,2019-04-05T15:07:44.513Z,我自願的啊，覺得東語系很特別而來的,40,231022941
260,2019-04-05T15:51:55.419Z,"我就很心甘情願啊
我放掉中山外文來高大",41,231022941
261,2019-04-05T16:27:27.391Z,B35 淡*,42,231022941
262,2019-04-05T16:37:58.362Z,"https://www.dcard.tw/f/exam/p/231024548?ref=android
。。。嗚嗚",43,231022941
263,2019-04-05T16:57:13.495Z,"其實看大家互鬥也蠻有趣的啦
他們真正該做的事情不做的話也不會改變目前的事實",44,231022941
264,2019-04-06T00:55:23.215Z,B37 B39 B42 可是我在高大也都在打砲啊 這樣我們也是打砲學校ㄇ🤔,45,231022941
265,2019-04-06T01:17:45.419Z,B45 夢醒了沒 ㄏㄏ,46,231022941
266,2019-04-06T01:50:55.911Z,B46 蛤？你在說什麼,47,231022941
267,2019-04-06T02:37:18.041Z,"各位，我是建議不要批評其他學校，現在就是五大四中在嘴我們，我們如果再去說其他學校也不好，這樣我們跟某些特別優異的他校同學的思考是一樣嗎！
再者回到現實，大家生活中或多或少也有念私立朋友，難道他們就那麼低劣不堪嗎？不，有時候他們也是我們最好的朋友，說一是一的人也不少。請大家將心比心，請不要說其他學校如何。
當然，如果高大被其他校攻擊，其實我們並沒有比他們低劣，反而我們更要戰出來。有人說邏輯不好，說難聽一點，那些前面學校罵我們就都正確嗎？今天你不回嘴，他們也不會放你甘休，還是用看不起你的心態繼續看你。
念高大沒錯，錯的是用一種歧視心態被看或看人，這才是令人感到失望。",48,231022941
268,2019-04-02T03:33:47.914Z,"照時程合併大概110學年度完成合併招生吧
可...可惡，剛好前一年畢業",1,231007242
269,2019-04-02T03:36:24.904Z,延畢延起來~~~,2,231007242
270,2019-04-02T03:41:34.390Z,樓上兩位學長可以回來補畢業證書ㄅ?,3,231007242
271,2019-04-02T03:42:26.330Z,我猜證書會變成 中山大學（楠梓校區）,4,231007242
272,2019-04-02T03:45:36.320Z,B4 不會，只有中山大學，哪裡校區只是學校內部區分，對外還是中山大學,5,231007242
273,2019-04-02T03:47:37.474Z,"(二) 在合併的時程上，考量諸多因素，應把握良機加緊作業

其實兩校的高層都很希望在自己的任內能完成一個大業      算一算大概明年7月就會合併了ㄅ",6,231007242
274,2019-04-02T03:55:14.342Z,B6 希望真的可以這麼順利,7,231007242
275,2019-04-02T04:54:09.764Z,很好啊 叫高雄大學誰知道 改中山沒什麼不好吧 哪家大企業知道高雄大學==,8,231007242
276,2019-04-02T04:56:49.166Z,改高山大學也不錯,9,231007242
277,2019-04-02T05:11:06.235Z,B9 支持,10,231007242
278,2019-04-02T06:16:34.287Z,那只是一場遊戲一場夢,11,231007242
279,2019-04-02T06:20:12.197Z,已畢業的可以回來換畢業證書嗎,12,231007242
280,2019-04-02T07:20:44.167Z,還以為愚人節沒過完😂,13,231007242
281,2019-04-02T07:26:10.998Z,"https://i.imgur.com/pmcxxbd.png
https://i.imgur.com/Gdp01zf.png",14,231007242
282,2019-04-02T07:41:58.859Z,唯一支持高完大,15,231007242
283,2019-04-02T09:30:31.485Z,乾一個中山 啊一中各表勒,16,231007242
284,2019-04-02T10:12:52.127Z,"改名就改吧
併校是目前的趨勢
希望我們高層不要再做無謂的堅持",17,231007242
285,2019-04-02T10:20:03.407Z,別傻惹人家想要的是我們的地還有法學院,18,231007242
286,2019-04-02T10:31:28.586Z,嗚嗚嗚被盯上惹,19,231007242
287,2019-04-02T10:41:35.762Z,洗起來,20,231007242
288,2019-04-02T10:43:24.753Z,"想要地和法院是事實啊
但有什麼不好嗎？
他們要地要法院就給他併阿",21,231007242
289,2019-04-02T10:58:50.331Z,反正校名換掉 地和法院都給他都沒差,22,231007242
290,2019-04-02T10:59:48.862Z,嗚嗚嗚 高大還沒成年就要不見了,23,231007242
291,2019-04-02T11:11:44.213Z,高大今年18歲ㄅ?,24,231007242
292,2019-04-02T12:01:29.902Z,B4 B5 畢業後再回來換會括號原高雄大學吧,25,231007242
293,2019-04-02T12:36:13.331Z,畢業證書你們參考竹教比較實際,26,231007242
294,2019-04-02T12:45:01.610Z,"B24 19歲了
我還親眼看校長切生日蛋糕呢",27,231007242
295,2019-04-02T13:12:30.973Z,"我個人是不覺得併了對法院有什麼實益啦(⁎⁍̴̛ᴗ⁍̴̛⁎)
如果他願意把缺的師資補齊那另當別論",28,231007242
296,2019-04-03T01:12:46.702Z,"B28
我比較樂觀啦
如果人家很想要法院
應該就代表之後願意投入比較多預算在我們身上吧
不然法學院整棟建築這麼醜 老師也不夠",29,231007242
297,2019-04-03T01:39:27.453Z,成年是20啊,30,231007242
298,2019-04-03T07:21:09.932Z,未來總算有中文系妹子了,31,231007242
299,2019-04-03T07:27:22.398Z,樓上肥宅去抱你的初音抱枕，乖,32,231007242
300,2019-04-03T07:37:04.590Z,還好我男友喜歡商科妹紙，沒有喜歡文科女孩(*¯︶¯*),33,231007242
301,2019-04-03T08:42:05.287Z,B32 肥宅錯了ㄇ?QQ,34,231007242
302,2019-04-05T13:42:54.534Z,叫國立高雄中山大學倒還可以,35,231007242
303,2019-04-05T14:13:44.789Z,B35 這已經不可能了，資訊請跟上進度，不要再出現害無辜同學被罵的言論了,36,231007242
304,2019-04-05T14:33:34.427Z,很難說  何時變調都有可能,37,231007242
305,2019-04-06T08:20:56.439Z,B36 所以最後是決定校名是什麼,38,231007242
306,2019-04-02T02:26:28.810Z,高雄大學 生命科學系,1,231007212
307,2019-04-02T02:30:06.241Z,專心上生化好嗎同學,2,231007212
308,2019-04-02T02:38:30.563Z,"低調
再高潮又要有外校的來嘲笑靠北了",3,231007212
309,2019-04-02T04:35:12.137Z,其實併校之後根本就沒有高大了吧 哪來的起飛,4,231007212
310,2019-03-29T12:43:45.607Z,只好洗學歷了(說得簡單,1,230984850
311,2019-03-29T13:11:28.301Z,可以換吧? 我106的都想回去換了,2,230984850
312,2019-03-29T13:53:57.581Z,不是可以換嗎,3,230984850
313,2019-03-29T14:01:05.452Z,所以你帶的風向是誰吹的？,4,230984850
314,2019-03-29T14:29:24.373Z,"其他學校併校都不能換了....

如果高大有特別公告那我就不知道",5,230984850
315,2019-03-29T14:32:36.152Z,如果你們指的換是在證書後面括號寫原高雄大學XX系例外啦....,6,230984850
316,2019-03-29T14:33:22.045Z,"我這裡指的是併校後的校名，
在畢業前併校的話才不會寫原XX校，
不然有換跟沒換、有併跟沒併不是一樣嗎？反正都清清楚楚寫了原高雄大學了",7,230984850
317,2019-03-29T14:36:30.432Z,B2 B3 B4,8,230984850
318,2019-03-29T15:22:26.922Z,"那麼想要中山不會轉學喔
放心啦你絕對等不到併校(還在協商)",9,230984850
319,2019-03-29T15:25:32.835Z,畢業證書遺失來補發就好www,10,230984850
320,2019-03-29T15:28:41.200Z,"來潑冷水囉
畢業後如果你想要用你的學歷，還是要附上大學成績單，可是大學成績單就算併校也不會改成中山
...乖乖頂著高大學歷過一輩子吧",11,230984850
321,2019-03-29T15:58:35.408Z,延畢衝三小? 只有改名後新招的一屆才是不會注記的，其他不管你延畢幾年都一樣,12,230984850
322,2019-03-29T17:30:27.212Z,阿是不會轉學考去運健修再內轉其他系喔,13,230984850
323,2019-03-29T17:36:29.410Z,b11大學成績單看公司吧?0.0,14,230984850
324,2019-03-29T18:30:16.838Z,"B14 別傻了，公司的人事部門也是過來人，很清楚不管那所大學都會有混全程的垃圾
除非你去應徵那種只要勞力不用頭腦的工作，不然絕對逃不過看成績單這關",15,230984850
325,2019-03-29T19:35:22.803Z,"標題說不能換 
結果內文又說可以
你到底在幹嘛阿?",16,230984850
326,2019-03-30T02:17:59.198Z,"b15
大學成績好不代表什麼吧？肯上課抄抄筆記就會好了根本不是真實力，我們班這次研究所考試班上前幾名的四大四中都落榜，反而是平常2~30名的考上四大，如果能在對外考試拿到證照或是什麼的我覺得才是真的。",17,230984850
327,2019-03-30T10:57:44.917Z,"推b17
實力比成績重要太多 不管哪一方面",18,230984850
328,2019-03-30T12:36:48.428Z,"無聊
整天作夢能不能撿到中山學歷
不如多念點書 充實自己

B17 我覺得這代表你們系的老師在教學或考試上面有問題
沒有教真正外面需要的東西
先不論考試成果 
前幾名的學生在學習態度就已經大大贏後面的學生了",19,230984850
329,2019-03-31T00:47:01.326Z,"B19 你確定考研究所的東西是出社會會用到的？
考研誰管你什麼學習態度 考上四大才是真的",20,230984850
330,2019-03-31T01:34:31.453Z,"B20 當然不是啊 我指的外面不是社會 
是四大
學習態度怎麼不重要
我早就畢業了 
當初有一些考上四大就屌到不行的
進去學習態度有問題 整天被教授幹爆

我最看不起那種平常不學習
考研前一年拼命去補習班抱佛腳的人
這種人程度通常被推甄的人虐",21,230984850
331,2019-03-31T15:25:04.595Z,"期待這個
還不如多讀點書充實自己
整天這樣難怪會被別校的看不起
大家一起努力向上
所以..












報掛失可以換成新校名的文憑嗎",22,230984850
332,2019-03-31T15:40:46.511Z,如果可以大概會有全部過去畢業生來申請,23,230984850
333,2019-04-02T11:47:17.679Z,與其關心那些，不如先充實自己,24,230984850
334,2019-04-03T04:51:16.713Z,"B16 可撥
不會看字？",25,230984850
335,2019-04-03T04:56:34.768Z,"B25 
你才可撥吧
你自己看你標題寫什麼
第二段又寫了什麼",26,230984850
336,2019-03-28T12:49:45.638Z,"都說要蓋仁武了

學店還想升級啊！",1,230978009
337,2019-03-28T12:50:04.234Z,還好研究所沒考去中山,2,230978009
338,2019-03-28T12:52:38.685Z,B1 仁武4什麼,3,230978009
339,2019-03-28T13:09:46.128Z,B1 蓋一個校區要多久 才土地評鑑完而已 真的全部蓋起來又人過去要多久 炒作而已啦 跟南交一樣,4,230978009
340,2019-03-28T13:28:08.004Z,所以我什麼時候可以回去換畢業證書呢~⊙ω⊙,5,230978009
341,2019-03-28T13:44:12.045Z,今天好像看到系主任帶中山的長官參觀理院,6,230978009
342,2019-03-28T14:55:35.519Z,"B6 參觀嫁妝ㄅ
ㄎㄎ",7,230978009
343,2019-03-28T14:57:44.423Z,有戲喔 有聽中山的同學說還在喬,8,230978009
344,2019-03-28T15:02:26.398Z,呵真的要被拿去賣了,9,230978009
345,2019-03-28T16:01:37.221Z,無痛升級中字輩 高大起飛,10,230978009
346,2019-03-28T16:09:10.077Z,B8 我們系主任說這次併校會很快欸 因為明年兩校校長任期到職 今天還一群中山老師來理院開會？,11,230978009
347,2019-03-28T16:30:22.933Z,但王校長才第一任，他不想連任嗎,12,230978009
348,2019-03-28T17:58:52.076Z,"B12 做成這樣還想連任什麼
不是一直跑步運動而已嗎",13,230978009
349,2019-03-29T00:15:15.653Z,"B11 等等 靠北別啊
好歹也等我推甄完研究所再併啊

不然等等要跟中山的同學比欸 比不贏啦",14,230978009
350,2019-03-29T00:20:52.588Z,B20 據說最快明年底,15,230978009
351,2019-03-29T02:25:54.506Z,B15 我都畢業了欸,16,230978009
352,2019-03-29T03:33:45.427Z,"B15 等，別啊 別這麼快啦
是怎樣 趕搭飛機是不是",17,230978009
353,2019-03-29T03:37:33.256Z,B15 卡等B20,18,230978009
354,2019-03-29T06:57:45.507Z,不可能蓋醫學系啦 沒有學習願意釋放名額,19,230978009
355,2019-03-29T09:42:14.620Z,"真的假的...................
我本來還要準備考台綜誒",20,230978009
356,2019-03-29T10:50:40.518Z,沒意外是明年底沒錯，聽到2.3個老師說過,21,230978009
357,2019-03-29T12:29:39.688Z,"學弟 好好準備研究所
別太期望",22,230978009
358,2019-03-29T13:29:36.485Z,B18 結果震撼到20樓🤣,23,230978009
359,2019-03-29T13:45:35.983Z,"B12 據說他不想
某系老師誇獎他很偉大
願意不計個人得失拼合併",24,230978009
360,2019-03-29T18:29:28.897Z,"B24 法律系併校有差嗎？
就算合併，大家也知道法律系就是原本高大的",25,230978009
361,2019-03-30T06:46:42.928Z,B25 跟家裡不懂的長輩嗆說我四中的ㄚ,26,230978009
362,2019-03-30T14:48:44.633Z,"B25當然有差啊 資源一定會更多
高中生也會更願意填  
不然你以為竹教某些系隔年分數暴漲是怎樣",27,230978009
363,2019-04-01T12:04:07.927Z,B25 而且法律系分數不是比一些中山的科系還要高嗎,28,230978009
364,2019-04-01T12:04:56.060Z,B21 可4學校行政效率...,29,230978009
365,2019-04-01T15:26:39.629Z,B29 學校的討論結果早就出爐嘍！剩中山那邊了,30,230978009
366,2019-03-06T10:27:18.391Z,到底為什麼要併唉唉,1,230827371
367,2019-03-06T10:33:06.801Z,"睪丸大阿不是
是高完大",2,230827371
368,2019-03-06T10:51:57.079Z,B1 人數、資源,3,230827371
369,2019-03-06T10:54:52.708Z,"直接國立中山大學阿 還用問
給你機會洗學歷還想改人家名字喔",4,230827371
370,2019-03-06T10:59:19.974Z,樓上觀念正確,5,230827371
371,2019-03-06T11:03:29.157Z,"推樓上上
直接變身❤️",6,230827371
372,2019-03-06T11:07:57.729Z,B6 母湯 不要變身,7,230827371
373,2019-03-06T11:08:34.639Z,我們想要人家還嫌棄我們QQ,8,230827371
374,2019-03-01T19:59:43.084Z,反正我還是希望可以跟中山併一併啦,1,230796218
375,2019-03-01T20:07:27.814Z,"公私立併校可以說是不可能
因為這等於私校要捐出所有校產給國家

只有像聯合大學這樣破產的前私立學校才會發生這種事",2,230796218
376,2019-03-01T20:15:35.771Z,"其實如果中山想要醫學系
最有可能的方法就是跟高大合併，然後利用高大東邊的草地創立醫學院...
反正現成的是撿不到啦，高醫的董事會哪可能那麼慈善",3,230796218
377,2019-03-01T20:16:24.044Z,哪有財團會把好幾億的資金直接抖內給政府啊 想太多了吧,4,230796218
378,2019-03-02T00:48:48.884Z,"是新聞亂寫還是實話呢？
 中山、高大不是都有意願要併校？",5,230796218
379,2019-03-02T02:19:59.264Z,"所以
中山說要跟高醫併校
高大說要跟中山併校
各說各話？！",6,230796218
380,2019-03-02T04:30:09.047Z,塊陶阿,7,230796218
381,2019-03-02T04:59:26.211Z,"之前不是談過了
高醫就他媽不要==",8,230796218
382,2019-03-02T05:07:05.714Z,他們也只想跟高醫併，系所重疊性低,9,230796218
383,2019-03-02T06:20:00.242Z,中山當陳家是吃素的喔?,10,230796218
384,2019-03-02T07:08:10.939Z,https://i.imgur.com/zdQKIk3.jpg,11,230796218
385,2019-03-02T07:55:04.515Z,高醫董事會哪有可能讓你併,12,230796218
386,2019-03-02T07:59:23.022Z,"中山跟高醫適合多了

都不是店又互補",13,230796218
387,2019-03-02T11:28:53.807Z,"但中山離我們這麼遠
真的不知道有什麼實際效益",14,230796218
388,2019-03-02T11:29:53.793Z,"b14收個法學院
過過癮吧",15,230796218
389,2019-03-02T11:36:43.866Z,"B14 地+冷氣
ㄊㄇ中山實驗室真的有夠熱 冷氣比高大還摳欸",16,230796218
390,2019-03-02T12:44:37.397Z,那我們跟高師大併，反正都是高雄開頭的學校,17,230796218
391,2019-03-02T15:09:03.089Z,還不是要大碩偉文洗學歷 有差?,18,230796218
392,2019-03-02T15:51:37.752Z,"高醫除了醫牙藥其他也是.......

然後校區應該不是個大問題啦",19,230796218
393,2019-03-03T04:19:59.378Z,"ㄏㄏㄏㄏ
中山跟高大啦
問教授就知道了啊
很多2校互動",20,230796218
394,2019-03-03T05:36:58.522Z,"跪求併校
再還沒併校前
我都先不畢業",21,230796218
395,2019-03-03T06:34:54.079Z,"有這種心態自己知道就好

整天掛在嘴上講難怪人家看不起",22,230796218
396,2019-03-03T06:46:41.656Z,"這樣吃相不好哦
墊墊吃三碗公就好
大不了自己開啪慶祝不要在網路上講出來
ㄏㄏ",23,230796218
397,2019-03-03T06:56:01.910Z,再爽還是沒竹教大爽,24,230796218
398,2019-03-04T04:23:10.480Z,"B1 對
拜託快點併一併",25,230796218
399,2019-03-05T10:21:58.918Z,高醫錢這麼多不可能併中山的啦,26,230796218
400,2019-03-06T01:20:16.505Z,"人家都要有學士後醫科ㄌ
https://www.chinatimes.com/newspapers/20190305000688-260107",27,230796218
401,2019-03-06T06:10:37.079Z,"B27所以才說拜託快點併一併啦
校名？
你難道有看過竹教大和清華爭校名的嗎",28,230796218
402,2019-02-21T05:52:00.682Z,高大不是不要，怎麼又要了,1,230736325
403,2019-02-21T06:10:34.966Z,好奇高大不要的說法是從哪裡來的,2,230736325
404,2019-02-21T06:10:40.985Z,聽說拒絕是因為高雄二字不能被拿掉,3,230736325
405,2019-02-21T06:11:23.571Z,我們好像一起聽的,4,230736325
406,2019-02-21T06:11:58.077Z,"b3
那就高雄中山大學就好了啊~",5,230736325
407,2019-02-21T06:12:26.295Z,B4 沒有綽啦,6,230736325
408,2019-02-21T06:12:45.143Z,"B5 簡稱 雄中大學?
               高山大學？
               高中大學？",7,230736325
409,2019-02-21T06:13:15.652Z,"b7
不錯哈哈😄",8,230736325
410,2019-02-21T06:14:03.672Z,B3 你們都是從哪裡聽說ㄉ,9,230736325
411,2019-02-21T06:17:07.144Z,去年版上看到的,10,230736325
412,2019-02-21T06:26:53.724Z,"幹嘛延畢==
可以換畢業證書啊",11,230736325
413,2019-02-21T07:25:47.097Z,瞬間變成中字輩,12,230736325
414,2019-02-21T07:44:16.331Z,工學院院長上課的時候也有提過這件事，好像中山有意願。,13,230736325
415,2019-02-21T07:48:21.507Z,+-：覺得開心,14,230736325
416,2019-02-12T13:45:33.825Z,併校齁後企業就會知道我們了（泣,1,230674140
417,2019-02-12T13:52:40.743Z,不知道為什麼這樣還是有人要選擇直升高大碩士...,2,230674140
418,2019-02-12T13:55:44.277Z,B1 併中山嗎？ 謠言好像沒下落了..,3,230674140
419,2019-02-12T14:48:10.651Z,竟然連文化，淡江都不如,4,230674140
420,2019-02-12T14:58:42.951Z,"B3 
說要併說好幾年了
但聽說這次好像有過
聽說的啦我也不確定",5,230674140
421,2019-02-12T15:09:40.305Z,竟然沒有偶們 QQ,6,230674140
422,2019-02-12T15:27:07.612Z,"一個填志願時才會被發掘的學校
也不要太苛求企業能知道啦 哈哈哈",7,230674140
423,2019-02-12T16:40:34.101Z,Ok準備休學重考,8,230674140
424,2019-02-12T20:55:46.097Z,B7 高大真的輸在名聲(名氣)! 這段話真的很有同感,9,230674140
425,2019-02-13T00:14:12.834Z,B2 因為只要讀一年就有學位,10,230674140
426,2019-02-13T00:46:02.379Z,"B2 
每個人都有自己規劃
有必要這樣子質疑他人的選擇？
你知道報導中企業為何種公司企業？
你知道報導的大學排名是只有大學畢業而非研究所？
請問一下你怎麼質疑那直升高大研究所的人？
請問報導哪來的敘述可以讓你質疑直升的人們？

你知道高大哪些研究所相較其他學校有哪些優勢？
都大學生了還只會根據排名跟報導文字說話？
我同學具專業能力且學習力快的大學畢業出去每個都三萬起跳
報導都只是一個平均而言你又知道高大出去的都低於三萬？
看到一堆只會酸自己學校的真的是很可憐
自己的價值自己創造，而不是每天看報導排名自嗨或是貶低自己學校",11,230674140
427,2019-02-13T01:23:31.483Z,"B11 
妳是怎樣？
爆氣到惱羞？
不是就有規定可以申請五年大學+碩士
=一年碩士

系辦就是這樣跟我們講的 到底？？

可不可以不要對別人言論都抱持著攻擊性
都在高大這種不高不低的學校了，很可憐",12,230674140
428,2019-02-13T01:26:37.993Z,"B12 
怎麼了，實話錯了?
還有，你以為讀五年一貫就一定五年拿到學位？
我也是笑笑",13,230674140
429,2019-02-13T01:36:40.265Z,"B13 
釣魚？
到底誰在釣魚？
就說了是系辦直接講的，
我講出來你就要說我釣魚？？
你怎麼不說大學四年不一定四年拿的到學位？
怎麼不說國小六年可能要讀12年才能畢業
有沒有這麼可憐
？？？？？？？？？？",14,230674140
430,2019-02-13T01:59:41.566Z,"五年一貫不就標榜5年學碩.... 
到底有什麼好兇的==

那個表也看看就好，讓你重選難道你會去選淡江？",15,230674140
431,2019-02-13T02:07:18.665Z,"B2滿針對直升高大碩士的感覺
難道留高大碩士錯了嗎QQ",16,230674140
432,2019-02-13T02:09:12.292Z,B3 B5 聽某個學姐說合校好像今年寒假通過了，但至今完全沒有任何風聲，滿奇怪的,17,230674140
433,2019-02-13T03:56:50.738Z,我想拿中山大學的畢業證書,18,230674140
434,2019-02-13T04:13:38.559Z,B11 兄day～ 你對 B10 那麼凶幹嘛啦，他看起來不是釣魚仔啊！有話好說～,19,230674140
435,2019-02-13T04:15:19.728Z,"B19 B10抱歉抱歉
主要是B2啦 QAQ",20,230674140
436,2019-02-13T05:22:25.855Z,"畢業證書明明很好用 
因為北部公司都以為是高科大",21,230674140
437,2019-02-13T06:20:51.497Z,B17 如果畢業時還沒有併校，幾年後併校是不是還要換畢業證書呀？,22,230674140
438,2019-02-13T17:25:21.912Z,研所在刷就好拉,23,230674140
439,2019-02-14T05:45:54.848Z,上榜的都是老學校，沒有我們學校蠻正常的@@畢業生還沒那麼多,24,230674140
440,2019-02-15T17:34:38.233Z,16名 還可以啦,25,230674140
441,2018-12-25T18:53:52.939Z,難道是理院王者!?,1,230350290
442,2018-12-25T19:04:55.886Z,猴董好好管理一下同胞們,2,230350290
443,2018-12-25T19:08:36.279Z,遊艇開出來嚇嚇同胞們,3,230350290
444,2018-12-26T03:13:44.089Z,你不要以為隱系我就不知道你是那個應物仔,4,230350290
445,2018-12-26T04:38:42.079Z,有像應物仔!,5,230350290
446,2018-12-26T04:45:56.478Z,B4 B5  那個應物的根本不會隱藏系級，我根本不是他～,6,230350290
447,2018-12-23T00:04:21.944Z,"當然是成大
這還用說
問那什麼鳥問題",1,230330074
448,2018-12-23T01:12:05.708Z,成大,2,230330074
449,2018-12-23T02:15:04.540Z,先能考上再選也不遲,3,230330074
450,2018-12-23T02:24:37.221Z,我以為是高大咧,4,230330074
451,2018-12-23T02:55:51.264Z,高大誰跟你有名自爽喔,5,230330074
452,2018-12-23T03:08:28.224Z,如果人自己就沒底子，讀哪都一樣,6,230330074
453,2018-12-23T04:40:41.151Z,南部都一樣,7,230330074
454,2018-12-23T05:01:04.898Z,"B4
那你還問?

這種廢餌還想引戰",8,230330074
455,2018-12-23T05:05:08.698Z,"我研究所目前那三間就高大沒報名啦

給妳參考一下",9,230330074
456,2018-12-23T05:58:24.861Z,B9 不然你報名哪幾間？,10,230330074
457,2018-12-23T06:04:16.598Z,台聯、成大、四中、北科,11,230330074
458,2018-12-23T06:14:10.919Z,我報台大 only one,12,230330074
459,2018-12-23T08:48:58.314Z,成大》中山》高大,13,230330074
460,2018-12-23T09:45:02.086Z,怎麼不乾脆說哈佛麻省高大選一個算了,14,230330074
461,2018-12-23T11:15:12.529Z,B14  那你為什麼來讀高大啊？,15,230330074
462,2018-12-23T11:16:38.651Z,"B15 為什麼高大女都得理不饒人

要不要上帝之鞭，佛祖之鞭~~",16,230330074
463,2018-12-23T11:23:37.596Z,樓主是太無聊？廢文請到廢文版po謝謝,17,230330074
464,2018-12-23T11:24:03.975Z,"B15
這個問題簡單
因為我的水準就只到高大而已",18,230330074
465,2018-12-23T11:29:35.383Z,哦，看來高大畢業證書不拿也罷,19,230330074
466,2018-12-23T11:35:05.197Z,"難道原Po是用嘴涎起來嗎？
口銜枚
https://i.imgur.com/j8pcr2g.jpg",20,230330074
467,2018-12-23T11:39:03.837Z,高大啊廢話,21,230330074
468,2018-12-23T14:07:44.926Z,"我覺得原po應該不是台灣人
不然怎麼可能不知道台灣的校排名",22,230330074
469,2018-12-23T14:44:12.714Z,"B23 有可能是僑生

該不該設一個高大東南亞版區",23,230330074
470,2018-12-23T16:20:15.588Z,"https://i.imgur.com/jGppKxT.jpg
有人要喝嗎",24,230330074
471,2018-12-23T19:52:00.112Z,"給 b0 一個“大致”概念
台灣普通大學以工科來看順序如下
台大
交大
清大
成大
中央
中山
中興
中正
北大
海大 高大 
反正已經很後面所以下學校就不說了

by the way這是超簡略政大、陽明、師大體系、臺科、北科就不講了，反正真的要排進去，除了高師大其他也都是在高大前面，所以妳應該可以了解為什麼大家會認為妳的問題很無聊，因為高大除了地名之首以外沒一個可以說嘴的，大家會讀這裡無非是成績就只能讀這而已QQ",25,230330074
472,2018-12-23T22:55:24.850Z,"B25 謝謝你
原來成大和高大竟然相差這麼多",26,230330074
473,2018-12-24T04:13:37.790Z,北台大南高大,27,230330074
474,2018-12-24T05:52:54.607Z,都在讀這了心態還只是「啊我就成績到這啊」，一點驕傲也沒有，沒有自信心學校跟學生根本不會變強,28,230330074
475,2018-12-24T05:57:45.309Z,"B28 像我就是大硬物阿提拉

上帝之鞭；佛祖之鞭SM駕駕

宇宙之王，每天玩密技打贏他人

成吉思汗是我表弟!!!!! 蒙古脖起",29,230330074
476,2018-12-24T10:22:21.557Z,"b28讀這種三流大學是不至於自卑啦
但是比上不足比下有餘也沒什麼好驕傲的吧

努力考研洗學歷才是正確心態好嗎",30,230330074
477,2018-12-24T13:48:26.897Z,樓上正解 高大真的太窮了 研究所一定得往上爬,31,230330074
478,2018-12-24T14:18:14.031Z,"既然大家對於高大這麼沒信心
現在那些讀高大研究所的 
算是洗學歷的成功案例嗎？",32,230330074
479,2018-12-24T14:39:30.558Z,只有我覺得原po在反串嗎,33,230330074
480,2018-12-24T14:47:26.312Z,B33 明眼人都看得出來,34,230330074
481,2018-12-24T18:20:57.545Z,"B30 也不是驕傲 是認同感跟歸屬感吧
感覺同校的各位都蠻欠缺的",35,230330074
482,2018-12-25T10:09:30.809Z,"B28 就確實不是什麼很好的學校
是不用自暴自棄到整天跟什麼高科義大吵
但是真的也別自以為可以跟四大四中比肩
整天吹什麼北台大南高大
真的有點丟臉啊...",36,230330074
483,2018-12-27T17:26:52.745Z,要念電機某些組別當然還是高大,37,230330074
484,2018-12-13T04:27:24.218Z,"還有人相信會併喔？
要也是跟高醫",1,230263924
485,2018-12-13T04:27:27.481Z,"沒那麼快啦 起碼也要好幾年
應該再爽一段時間啦",2,230263924
486,2018-12-13T04:31:29.923Z,B1 一個醫學院 一個普通大學,3,230263924
487,2018-12-13T04:45:14.724Z,"我想也只有高大急啦
人家還很不屑跟高大併




懂嗎？",4,230263924
488,2018-12-13T04:55:59.162Z,"系所同質性這麼高 怎麼可能併
相同科系比都差30~50分",5,230263924
