,InsertDate,_id,artCat,artComments,artContent,artDate,artIsValid,artPoster,artTitle,artUrl,dataSource,e_ip
0,2019-04-18T17:04:45.344Z,5cb8ae2da525820c30ec025c,Gossiping,"[{'cmtStatus': '推', 'cmtPoster': 'cytotoxic', 'cmtContent': ':他們歷史是黨說了算', 'cmtDate': '2018-10-01 07:21:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'grandwar', 'cmtContent': ':孫文像總統府內一直掛著', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'cytotoxic', 'cmtContent': ':哪天黨說毛澤東吃過屎5毛也會推', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'CavendishJr', 'cmtContent': ':中華民族!!!!!中華民族!!!!!經得起', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'https', 'cmtContent': ':以後都到大陸去祭拜', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'CavendishJr', 'cmtContent': ':考驗!!!!!', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'nakayamayyt', 'cmtContent': ':每年都會掛啊', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'miketk', 'cmtContent': ':假鬼假怪三民主義呢?人人投票權呢?', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'Qooking', 'cmtContent': ':讚兩岸一家親', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'nakayamayyt', 'cmtContent': ':中華人民共和國憲法都寫孫文了', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'kent', 'cmtContent': ':共匪都定義孫文是中國革命先行者了。', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'ipadmini6', 'cmtContent': ':孫文不是台灣國父，ok?', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'young000', 'cmtContent': ':中國的基礎建設基本上也照著建國方略走', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'miketk', 'cmtContent': ':共產黨拜老毛就好了阿.', 'cmtDate': '2018-10-01 07:22:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Dinenger', 'cmtContent': ':人家革命領袖也拜託', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'SayNothing', 'cmtContent': ':還說是馬列子孫呢愛怎麼說就怎麼說', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'z5582143', 'cmtContent': ':哈哈哈', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Dinenger', 'cmtContent': ':毛主席只是比肩蔣光頭的人物', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'panzerbug', 'cmtContent': ':這版本的孫文頭型好像不太一樣', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'iqeqicq', 'cmtContent': ':因為孫大砲主張聯俄容共啊', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'meredith001', 'cmtContent': ':孫文又沒問題掛蔣介石再來吧', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'nakayamayyt', 'cmtContent': ':人家的政府體制才是真正權能區分', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Dinenger', 'cmtContent': ':長幼有序，不能違反倫理啊', 'cmtDate': '2018-10-01 07:23:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'u9005205', 'cmtContent': ':阿災！革命先行者國共搶當正統…', 'cmtDate': '2018-10-01 07:24:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'louis13', 'cmtContent': ':對岸一直以來都不討厭孫文啊他們痛恨的', 'cmtDate': '2018-10-01 07:24:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'kudo0930', 'cmtContent': ':其實孫文當年是主張國共共存的', 'cmtDate': '2018-10-01 07:24:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'louis13', 'cmtContent': ':是蔣光頭', 'cmtDate': '2018-10-01 07:24:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':我Qooking就是國之瑰寶與革命先行魂', 'cmtDate': '2018-10-01 07:24:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'kukuso', 'cmtContent': ':這版本是中國毛主席風格嗎XD', 'cmtDate': '2018-10-01 07:25:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':你們太弱了', 'cmtDate': '2018-10-01 07:25:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'u9005205', 'cmtContent': ':從容共抗俄，現在是容共抗台嗎？', 'cmtDate': '2018-10-01 07:25:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'alumeya', 'cmtContent': ':天安門?', 'cmtDate': '2018-10-01 07:26:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'u9005205', 'cmtContent': ':國共都在考驗人民的歷史記憶力，然後黑', 'cmtDate': '2018-10-01 07:26:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'u9005205', 'cmtContent': ':龍轉桌…', 'cmtDate': '2018-10-01 07:27:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'Qooking', 'cmtContent': ':支持中國大陸撥亂反正共產黨改成民生黨', 'cmtDate': '2018-10-01 07:27:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':中國特色的社會主義寫進我中華民國憲法裡', 'cmtDate': '2018-10-01 07:27:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':國民黨改成民族黨民進黨改成民權黨', 'cmtDate': '2018-10-01 07:28:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'nakayamayyt', 'cmtContent': ':毛澤東還講新三民主義哩', 'cmtDate': '2018-10-01 07:28:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':一國上下兩制三民主義不統一', 'cmtDate': '2018-10-01 07:28:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'wonder007', 'cmtContent': ':蔣就趁孫文死掉後屠殺共產傾向的同志', 'cmtDate': '2018-10-01 07:28:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':我Qooking就是國之瑰寶與革命先行魂事業', 'cmtDate': '2018-10-01 07:29:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'LarryKu', 'cmtContent': ':五權憲法？', 'cmtDate': '2018-10-01 07:29:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'walhalla', 'cmtContent': ':共產黨的權能區分=有權的一定沒有能XDDD', 'cmtDate': '2018-10-01 07:29:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'gameguy', 'cmtContent': ':中山橋，蘿莉控，專幹朋友的女兒。1895年', 'cmtDate': '2018-10-01 07:30:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'wonder007', 'cmtContent': ':可以說共產黨的偏激是蔣催生的', 'cmtDate': '2018-10-01 07:30:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'gameguy', 'cmtContent': ':台灣人早在當大日本帝國皇民囉', 'cmtDate': '2018-10-01 07:30:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'lion198', 'cmtContent': ':掛蔣介石才是八卦', 'cmtDate': '2018-10-01 07:30:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'Qooking', 'cmtContent': ':孫文是個紳士不要忌妒不許亂說', 'cmtDate': '2018-10-01 07:31:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'eric999', 'cmtContent': ':原Po26還裝蒜，明明老共年年都會掛。', 'cmtDate': '2018-10-01 07:32:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':其實唐德剛書中寫過，目前維持了快一百', 'cmtDate': '2018-10-01 07:34:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':年兩個中國的困境，始作俑者是孫大砲。', 'cmtDate': '2018-10-01 07:34:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'Qooking', 'cmtContent': ':現代人少見多怪古時候很多都年輕就嫁了', 'cmtDate': '2018-10-01 07:34:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'bearq258', 'cmtContent': ':1895孫文也拿過日本護照廣義皇民', 'cmtDate': '2018-10-01 07:35:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'user1001', 'cmtContent': "":孫文是革命'先行者',不是中共國父,就像"", 'cmtDate': '2018-10-01 07:35:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'user1001', 'cmtContent': ':台灣人跟原住民的差別', 'cmtDate': '2018-10-01 07:35:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':主因在孫文提拔過當時鳥蛋都不是的毛潤', 'cmtDate': '2018-10-01 07:35:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':之。後來毛潤之變毛主席，自然會覺得孫', 'cmtDate': '2018-10-01 07:35:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':總理眼光過人，不愧一代偉人。', 'cmtDate': '2018-10-01 07:36:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':而且是破格提拔。', 'cmtDate': '2018-10-01 07:36:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'Seiran', 'cmtContent': ':公關業者帶風向膩', 'cmtDate': '2018-10-01 07:37:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'eterbless', 'cmtContent': ':你是不知道共產黨也捧大炮當國父嗎', 'cmtDate': '2018-10-01 07:38:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':用日本名字娶日本老婆生日本女兒，真', 'cmtDate': '2018-10-01 07:38:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':皇民無誤。', 'cmtDate': '2018-10-01 07:38:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'Qooking', 'cmtContent': ':共產黨覺得他們自己是思想繼承者', 'cmtDate': '2018-10-01 07:38:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':革命先行者啦，共和國沒有國父', 'cmtDate': '2018-10-01 07:39:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':國民黨覺得他們是事業繼承者', 'cmtDate': '2018-10-01 07:39:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'mpyhacct0443', 'cmtContent': ':三民主義三權分立呢假中國真支那', 'cmtDate': '2018-10-01 07:40:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'blackone979', 'cmtContent': ':以今天老共的說法孫文就是精日分子', 'cmtDate': '2018-10-01 07:40:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':原因在於國之瑰寶後來選擇留在中國大陸', 'cmtDate': '2018-10-01 07:40:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':主要是孫大砲最後一個老婆後來投共反蔣', 'cmtDate': '2018-10-01 07:40:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':，給共產黨增威過。', 'cmtDate': '2018-10-01 07:40:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':我個人是這麼覺得啦', 'cmtDate': '2018-10-01 07:40:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'akiue', 'cmtContent': ':不就自助餐，想繼承中華民國，又不想三民主', 'cmtDate': '2018-10-01 07:41:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'akiue', 'cmtContent': ':義。', 'cmtDate': '2018-10-01 07:41:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Qooking', 'cmtContent': ':我才不想講什麼左派右派都太極端了', 'cmtDate': '2018-10-01 07:41:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'homeaki', 'cmtContent': ':孫文美國人', 'cmtDate': '2018-10-01 07:41:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'php4', 'cmtContent': ':掛起蘿莉控兼賣國者了', 'cmtDate': '2018-10-01 07:42:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'eric999', 'cmtContent': ':笑，不懂就說別人極端。', 'cmtDate': '2018-10-01 07:42:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'awoorog', 'cmtContent': ':孫中山看到現在的支那有皇帝不知道作何感', 'cmtDate': '2018-10-01 07:43:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'awoorog', 'cmtContent': ':想', 'cmtDate': '2018-10-01 07:43:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'willy61615', 'cmtContent': ':連自己國父都丟掉的鬼島肯定沒有未', 'cmtDate': '2018-10-01 07:43:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'willy61615', 'cmtContent': ':來', 'cmtDate': '2018-10-01 07:43:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'Qooking', 'cmtContent': ':我覺得照我的觀點比較soft..youknow', 'cmtDate': '2018-10-01 07:44:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'akiue', 'cmtContent': ':孫真的想當國父？其他革命人士都空氣。', 'cmtDate': '2018-10-01 07:47:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'iqeqicq', 'cmtContent': ':是蔣封孫為國父的，只憑一張黨內命令', 'cmtDate': '2018-10-01 07:50:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'willy61615', 'cmtContent': ':如果孫不夠格當國父自然有人出來反對', 'cmtDate': '2018-10-01 07:54:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'willy61615', 'cmtContent': ':而竟然大家都對孫沒意見那是誰先稱', 'cmtDate': '2018-10-01 07:54:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'willy61615', 'cmtContent': ':孫為國父根本一點都不重要', 'cmtDate': '2018-10-01 07:54:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'etiennechiu', 'cmtContent': ':中國他們叫孫文為革命先行者', 'cmtDate': '2018-10-01 07:55:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'etiennechiu', 'cmtContent': ':他們敢掛孫文因為沒什麼，但不敢掛', 'cmtDate': '2018-10-01 07:56:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'etiennechiu', 'cmtContent': ':蔣', 'cmtDate': '2018-10-01 07:56:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'pili20934', 'cmtContent': ':閻孝國表示', 'cmtDate': '2018-10-01 08:00:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'forest204c', 'cmtContent': ':哪天掛蔣光頭在說，井底蛙', 'cmtDate': '2018-10-01 08:01:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'haoyin0105', 'cmtContent': ':中國的國父也是孫文', 'cmtDate': '2018-10-01 08:04:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'mhfo3035', 'cmtContent': ':井蛙', 'cmtDate': '2018-10-01 08:07:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'maxto1977', 'cmtContent': ':戀童癖的照片被放大了', 'cmtDate': '2018-10-01 08:08:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'erikanofann', 'cmtContent': ':共產黨也尊他啊井蛙', 'cmtDate': '2018-10-01 08:08:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'dyps', 'cmtContent': ':我們國父崇尚蘿莉', 'cmtDate': '2018-10-01 08:08:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'cms6384', 'cmtContent': ':大膽居然不是掛偉大的習大大的畫像', 'cmtDate': '2018-10-01 08:09:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'SupCat', 'cmtContent': ':關臺灣屁事', 'cmtDate': '2018-10-01 08:10:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'ororzzz', 'cmtContent': ':你第一天知道喔？', 'cmtDate': '2018-10-01 08:18:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'KaiManSo', 'cmtContent': ':怎麼不P圖一個蘿莉陪他？', 'cmtDate': '2018-10-01 08:26:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'GanKer', 'cmtContent': ':突然把孫文搬出來~怪怪的……', 'cmtDate': '2018-10-01 08:29:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'GanKer', 'cmtContent': ':中國真是個怪地方~', 'cmtDate': '2018-10-01 08:29:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'KaiManSo', 'cmtContent': ':放毛賊東還是比較不違和', 'cmtDate': '2018-10-01 08:30:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'L9C4iO', 'cmtContent': ':把天安門那土匪照片拆掉再叫我', 'cmtDate': '2018-10-01 08:31:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'aph860212', 'cmtContent': ':蘿莉萬歲', 'cmtDate': '2018-10-01 08:35:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'BlackBass', 'cmtContent': ':支那滾', 'cmtDate': '2018-10-01 08:38:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'nodnod', 'cmtContent': ':台灣國又不存在當然沒有台灣國父', 'cmtDate': '2018-10-01 08:39:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'Fice', 'cmtContent': ':文革餘孽沾什麼光', 'cmtDate': '2018-10-01 08:40:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'cradredtade', 'cmtContent': ':蘿莉控', 'cmtDate': '2018-10-01 08:48:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'sa250135', 'cmtContent': ':井蛙第一天知道阿', 'cmtDate': '2018-10-01 09:16:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'herculex', 'cmtContent': ':孫文喜歡共產黨，民生主義就是共產主義', 'cmtDate': '2018-10-01 09:22:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'herculex', 'cmtContent': ':孫文自己講過的話，當然讓共產黨巴著', 'cmtDate': '2018-10-01 09:24:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'imhank', 'cmtContent': ':掛孫文還不是都是為了鞏固政權', 'cmtDate': '2018-10-01 10:12:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'imhank', 'cmtContent': ':不然平常也沒人想理只是做樣子罷了', 'cmtDate': '2018-10-01 10:12:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'yuinghoooo', 'cmtContent': ':台灣國父不是岩里政男嗎', 'cmtDate': '2018-10-01 10:27:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'apenguin', 'cmtContent': ':聽你在胡扯只聽過要除掉蔣公像可沒聽', 'cmtDate': '2018-10-01 10:34:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'apenguin', 'cmtContent': ':過要除掉孫中山的你是五毛嗎?', 'cmtDate': '2018-10-01 10:34:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'Sinkage', 'cmtContent': ':孫文就是個把當時流行思想一大抄的草包', 'cmtDate': '2018-10-01 10:52:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Sinkage', 'cmtContent': ':阿社會主義當年這麼潮他當然愛共產', 'cmtDate': '2018-10-01 10:52:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'seal81924', 'cmtContent': ':這id就是9.2阿', 'cmtDate': '2018-10-01 12:00:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'amoe1210', 'cmtContent': ':我記得天安門本來就有', 'cmtDate': '2018-10-01 13:50:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'jay0215', 'cmtContent': ':DPP:外國國父', 'cmtDate': '2018-10-01 15:53:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'jake255121', 'cmtContent': ':所以呢', 'cmtDate': '2018-10-02 02:39:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'vasia', 'cmtContent': ':孫中山推行的民主國家呢？', 'cmtDate': '2018-10-02 02:51:00+00:00'}]","https://i.imgur.com/ssGYroj.jpg
https://i.imgur.com/lKH7uLt.jpg
今天是中國十一長假第一天，看到這幕令人淚流滿面。

沒想到對岸還記得我們國父    孫中山先生對革命的貢獻。

反觀台灣的中華民國國慶別說國父肖像，連國旗都快消失了，有沒有這方面的八卦？
",2018-09-30T23:21:15.000Z,0,LoveMakeLove,[問卦]中國天安門廣場舉起孫中山巨型肖像的掛,https://www.ptt.cc/bbs/Gossiping/M.1538378838.A.281.html,ptt,180.217.187.3
1,2019-04-18T17:04:45.344Z,5cb8ae2da525820c30ec025d,Gossiping,"[{'cmtStatus': '推', 'cmtPoster': 'randy101021', 'cmtContent': ':媽啦', 'cmtDate': '2018-10-01 09:52:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Hohenzollern', 'cmtContent': ':不是牛郎就是甲', 'cmtDate': '2018-10-01 09:52:00+00:00'}, {'cmtStatus': '噓', 'cmtPoster': 'tokyo2014', 'cmtContent': ':太晚滾啦', 'cmtDate': '2018-10-01 09:53:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Krishna', 'cmtContent': ':以井觀天？', 'cmtDate': '2018-10-01 09:53:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'xu370127', 'cmtContent': ':軟今天', 'cmtDate': '2018-10-01 09:53:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'wyiwyi', 'cmtContent': ':出門前洗澡是性暗示', 'cmtDate': '2018-10-01 09:57:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'hkcdc', 'cmtContent': ':真的而且很香', 'cmtDate': '2018-10-01 09:57:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'hate56', 'cmtContent': ':肛完要洗不然會臭阿', 'cmtDate': '2018-10-01 09:58:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'iWatch5566', 'cmtContent': ':這年頭愛乾淨也要被嘴？', 'cmtDate': '2018-10-01 09:59:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'Chia2323', 'cmtContent': ':剛做完當然要洗一下啊不然全身都是洨', 'cmtDate': '2018-10-01 10:04:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'Chia2323', 'cmtContent': ':味', 'cmtDate': '2018-10-01 10:04:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'xul4m4vu6666', 'cmtContent': ':剛鬆完', 'cmtDate': '2018-10-01 10:05:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'PaulPoPan', 'cmtContent': ':XDDD', 'cmtDate': '2018-10-01 10:10:00+00:00'}, {'cmtStatus': '→', 'cmtPoster': 'rocla', 'cmtContent': ':基隆還台北啊?', 'cmtDate': '2018-10-01 10:12:00+00:00'}, {'cmtStatus': '推', 'cmtPoster': 'lesterc', 'cmtContent': ':只洗懶覺', 'cmtDate': '2018-10-01 10:35:00+00:00'}]","小弟有時候到中山區

路過的男性很多是剛洗完澡的味道

是他們很愛乾淨嗎

有沒有八卦


",2018-10-01T01:52:06.000Z,0,soheadsome,[問卦]中山區的男生都很愛乾淨？,https://www.ptt.cc/bbs/Gossiping/M.1538387890.A.774.html,ptt,223.140.100.240
